id,key,value,type
253233521,created_by,JOSM,regular
253233589,exit_to,Cordoba / Granada / Sevillia,regular
253233589,highway,motorway_junction,regular
253233589,ref,241,regular
253528458,ele,100.364728,regular
253528460,ele,99.208981,regular
253531149,created_by,JOSM,regular
256790596,amenity,place_of_worship,regular
256790596,name,La Asunción,regular
256790596,religion,christian,regular
259008737,name,Montemar Alto (Cercanías C1),regular
259008737,railway,station,regular
259008737,source,Yahoo,regular
259009677,name,La Colina (Cercanías C1),regular
259009677,railway,station,regular
259009686,name,Los Álamos (Cercanías C1),regular
259009686,railway,station,regular
259010337,name,Plaza Mayor (Cercanías C1),regular
259010337,railway,station,regular
279471042,created_by,Merkaartor 0.12,regular
287010019,addr:housenumber,21,regular
287010019,addr:street,PROSPER MERIMEE,regular
287010019,amenity,fuel,regular
287010019,ele,84.743386,regular
287010019,fuel:GTL_diesel,yes,regular
287010019,fuel:diesel,yes,regular
287010019,fuel:octane_95,yes,regular
287010019,fuel:octane_98,yes,regular
287010019,is_in:municipality,MALAGA,regular
287010019,is_in:province,MÁLAGA,regular
287010019,name,CEPSA,regular
287010019,opening_hours,Mo-Su 06:30-22:30,regular
287010019,operator,Cepsa,regular
287010019,source,mityc 20100729,regular
287010023,addr:street,AVD. DE VELAZQUEZ Nº113,regular
287010023,amenity,fuel,regular
287010023,fuel:GTL_diesel,yes,regular
287010023,fuel:diesel,yes,regular
287010023,fuel:octane_95,yes,regular
287010023,fuel:octane_98,yes,regular
287010023,is_in:municipality,MALAGA,regular
287010023,is_in:province,MÁLAGA,regular
287010023,name,CEPSA,regular
287010023,opening_hours,24/7,regular
287010023,operator,Cepsa,regular
287010023,source,mityc 20100729,regular
287010024,amenity,fuel,regular
287010024,name,BP,regular
287010024,opening_hours,24/7,regular
287010024,source,mytic 20080811,regular
287010027,addr:street,"AV VALLE INCLAN, S/N",regular
287010027,amenity,fuel,regular
287010027,fuel:GTL_diesel,yes,regular
287010027,fuel:diesel,yes,regular
287010027,fuel:octane_95,yes,regular
287010027,fuel:octane_98,yes,regular
287010027,is_in:municipality,MALAGA,regular
287010027,is_in:province,MÁLAGA,regular
287010027,name,BP CAMINO SUAREZ,regular
287010027,opening_hours,24/7,regular
287010027,operator,BP,regular
287010027,source,mityc 20100729,regular
287010029,addr:housenumber,78,regular
287010029,addr:street,Avenida Carlos de Haya,regular
287010029,amenity,fuel,regular
287010029,fuel:GTL_diesel,yes,regular
287010029,fuel:diesel,yes,regular
287010029,fuel:octane_95,yes,regular
287010029,fuel:octane_98,yes,regular
287010029,is_in:municipality,MALAGA,regular
287010029,is_in:province,MÁLAGA,regular
287010029,name,REPSOL,regular
287010029,opening_hours,24/7,regular
287010029,operator,Repsol,regular
287010029,source,mityc 20100729,regular
287010032,addr:housenumber,2,regular
287010032,addr:street,CL PZ. CRUZ HUMILLADERO,regular
287010032,amenity,fuel,regular
287010032,fuel:GTL_diesel,yes,regular
287010032,fuel:diesel,yes,regular
287010032,fuel:octane_95,yes,regular
287010032,fuel:octane_98,yes,regular
287010032,is_in:municipality,MALAGA,regular
287010032,is_in:province,MÁLAGA,regular
287010032,name,REPSOL,regular
287010032,opening_hours,24/7,regular
287010032,operator,Repsol,regular
287010032,source,mityc 20100729,regular
287010038,addr:housenumber,62,regular
287010038,addr:street,CALLE MARTINEZ MALDONADO,regular
287010038,amenity,fuel,regular
287010038,fuel:GTL_diesel,yes,regular
287010038,fuel:diesel,yes,regular
287010038,fuel:octane_95,yes,regular
287010038,fuel:octane_98,yes,regular
287010038,is_in:municipality,MALAGA,regular
287010038,is_in:province,MÁLAGA,regular
287010038,name,BP LAS CHAPAS,regular
287010038,opening_hours,24/7,regular
287010038,operator,BP,regular
287010038,source,mityc 20100729,regular
287010038,wheelchair,yes,regular
287010044,addr:street,"CL CONCEPCION ARENAL ,S.N. (ESQ.CR",regular
287010044,amenity,fuel,regular
287010044,fuel:GTL_diesel,yes,regular
287010044,fuel:diesel,yes,regular
287010044,fuel:lpg,yes,regular
287010044,fuel:octane_95,yes,regular
287010044,fuel:octane_98,yes,regular
287010044,is_in:municipality,MALAGA,regular
287010044,is_in:province,MÁLAGA,regular
287010044,name,REPSOL,regular
287010044,opening_hours,Mo-Su 06:00-22:00,regular
287010044,operator,Repsol,regular
287010044,source,mityc 20100729,regular
287010045,addr:street,"CR N-348, M.D. RAMAL AEROPUERTO",regular
287010045,amenity,fuel,regular
287010045,fuel:GTL_diesel,yes,regular
287010045,fuel:diesel,yes,regular
287010045,fuel:octane_95,yes,regular
287010045,fuel:octane_98,yes,regular
287010045,is_in:municipality,MALAGA,regular
287010045,is_in:province,MÁLAGA,regular
287010045,name,Malaga BP Aeropuerto,regular
287010045,opening_hours,24/7,regular
287010045,operator,BP,regular
287010045,source,mityc 20100729,regular
287010047,addr:city,Málaga,regular
287010047,addr:postcode,29004,regular
287010047,addr:street,CR N-340 KM 231.9,regular
287010047,amenity,fuel,regular
287010047,fuel:GTL_diesel,yes,regular
287010047,fuel:diesel,yes,regular
287010047,fuel:octane_95,yes,regular
287010047,fuel:octane_98,yes,regular
287010047,is_in:municipality,Málaga,regular
287010047,is_in:province,Málaga,regular
287010047,name,Repsol,regular
287010047,opening_hours,24/7,regular
287010047,operator,Repsol,regular
287010047,shop,yes,regular
287010049,addr:city,Málaga,regular
287010049,addr:housenumber,290,regular
287010049,addr:postcode,29004,regular
287010049,addr:street,Avenida de Velázquez,regular
287010049,amenity,fuel,regular
287010049,fuel:diesel,yes,regular
287010049,fuel:octane_95,yes,regular
287010049,fuel:octane_98,yes,regular
287010049,is_in:municipality,Málaga,regular
287010049,is_in:province,Málaga,regular
287010049,name,bp,regular
287010049,note,tankomat,regular
287010049,opening_hours,Mo-Su 06:00-22:00,regular
287010049,operator,bp,regular
287010049,payment:cash,yes,regular
287010049,payment:mastercard,yes,regular
287010049,shop,yes,regular
287010052,amenity,fuel,regular
287010052,name,SHELL,regular
287010052,operator,Shell,regular
287010052,source,mytic 20080811,regular
287010065,addr:street,"CL HERMANOS LUMIERE, SN",regular
287010065,amenity,fuel,regular
287010065,fuel:GTL_diesel,yes,regular
287010065,fuel:diesel,yes,regular
287010065,fuel:octane_95,yes,regular
287010065,fuel:octane_98,yes,regular
287010065,is_in:municipality,MALAGA,regular
287010065,is_in:province,MÁLAGA,regular
287010065,name,REPSOL,regular
287010065,opening_hours,Mo-Su 06:00-22:00,regular
287010065,operator,Repsol,regular
287010065,source,mityc 20100729,regular
287010084,addr:housenumber,78,regular
287010084,addr:street,Calle Almería,regular
287010084,amenity,fuel,regular
287010084,fuel:GTL_diesel,yes,regular
287010084,fuel:diesel,yes,regular
287010084,fuel:octane_95,yes,regular
287010084,fuel:octane_98,yes,regular
287010084,is_in:municipality,MALAGA,regular
287010084,is_in:province,MÁLAGA,regular
287010084,name,REPSOL,regular
287010084,opening_hours,24/7,regular
287010084,operator,Repsol,regular
287010084,source,mityc 20100729,regular
287010085,addr:housenumber,183,regular
287010085,addr:street,Calle Almería,regular
287010085,amenity,fuel,regular
287010085,fuel:GTL_diesel,yes,regular
287010085,fuel:diesel,yes,regular
287010085,fuel:octane_95,yes,regular
287010085,fuel:octane_98,yes,regular
287010085,is_in:municipality,MALAGA,regular
287010085,is_in:province,MÁLAGA,regular
287010085,name,REPSOL,regular
287010085,opening_hours,24/7,regular
287010085,operator,Repsol,regular
287010085,source,mityc 20100729,regular
287010102,addr:street,"CL AYALA, SN",regular
287010102,amenity,fuel,regular
287010102,fuel:GTL_diesel,yes,regular
287010102,fuel:diesel,yes,regular
287010102,fuel:octane_95,yes,regular
287010102,fuel:octane_98,yes,regular
287010102,is_in:municipality,MALAGA,regular
287010102,is_in:province,MÁLAGA,regular
287010102,name,REPSOL,regular
287010102,opening_hours,24/7,regular
287010102,operator,Repsol,regular
287010102,source,mityc 20100729,regular
287010123,addr:street,N-340 KM 244.000,regular
287010123,amenity,fuel,regular
287010123,fuel:GTL_diesel,yes,regular
287010123,fuel:diesel,yes,regular
287010123,fuel:octane_95,yes,regular
287010123,fuel:octane_98,yes,regular
287010123,is_in:municipality,MALAGA,regular
287010123,is_in:province,MÁLAGA,regular
287010123,name,GALP,regular
287010123,opening_hours,24/7,regular
287010123,operator,Galp,regular
287010123,source,mityc 20100729,regular
287010206,addr:housenumber,90,regular
287010206,addr:street,CARRER CAMINO DE COIN,regular
287010206,amenity,fuel,regular
287010206,fuel:GTL_diesel,yes,regular
287010206,fuel:diesel,yes,regular
287010206,fuel:diesel_B,yes,regular
287010206,fuel:octane_95,yes,regular
287010206,fuel:octane_98,yes,regular
287010206,is_in:municipality,MALAGA,regular
287010206,is_in:province,MÁLAGA,regular
287010206,name,BP,regular
287010206,opening_hours,24/7,regular
287010206,operator,BP,regular
287010206,source,mityc 20100729,regular
287010207,amenity,fuel,regular
287010207,name,REPSOL,regular
287010207,opening_hours,24/7,regular
287010207,operator,Repsol,regular
287010207,source,mytic 20080811,regular
287010240,addr:street,CC MA-401 KM 9.158,regular
287010240,amenity,fuel,regular
287010240,fuel:GTL_diesel,yes,regular
287010240,fuel:diesel,yes,regular
287010240,fuel:diesel_B,yes,regular
287010240,fuel:octane_95,yes,regular
287010240,fuel:octane_98,yes,regular
287010240,is_in:municipality,CAMPANILLAS,regular
287010240,is_in:province,MÁLAGA,regular
287010240,name,REPSOL,regular
287010240,opening_hours,24/7,regular
287010240,operator,Repsol,regular
287010240,source,mityc 20100729,regular
287010344,addr:street,CARRETERA N340 KM 254.9,regular
287010344,amenity,fuel,regular
287010344,brand,Tamoil,regular
287010344,fuel:GTL_diesel,yes,regular
287010344,fuel:diesel,yes,regular
287010344,fuel:octane_95,yes,regular
287010344,fuel:octane_98,yes,regular
287010344,is_in:municipality,RINCON DE LA VICTORIA,regular
287010344,is_in:province,MÁLAGA,regular
287010344,name,TAMOIL,regular
287010344,opening_hours,24/7,regular
287010344,operator,Tamoil,regular
287010344,source,mityc 20100729,regular
287010356,addr:street,CARRETERA N 340 KM. 252,regular
287010356,amenity,fuel,regular
287010356,fuel:GTL_diesel,yes,regular
287010356,fuel:diesel,yes,regular
287010356,fuel:octane_95,yes,regular
287010356,fuel:octane_98,yes,regular
287010356,is_in:municipality,RINCON DE LA VICTORIA,regular
287010356,is_in:province,MÁLAGA,regular
287010356,name,BP RINCON DE LA VICTORIA,regular
287010356,opening_hours,24/7,regular
287010356,operator,BP,regular
287010356,source,mityc 20100729,regular
287010362,addr:street,"CL AVENIDA DE MALAGA, S.N.",regular
287010362,amenity,fuel,regular
287010362,fuel:GTL_diesel,yes,regular
287010362,fuel:diesel,yes,regular
287010362,fuel:octane_95,yes,regular
287010362,fuel:octane_98,yes,regular
287010362,is_in:municipality,RINCON DE LA VICTORIA,regular
287010362,is_in:province,MÁLAGA,regular
287010362,name,REPSOL,regular
287010362,opening_hours,24/7,regular
287010362,operator,Repsol,regular
287010362,source,mityc 20100729,regular
287010365,amenity,fuel,regular
287010365,name,BP,regular
287010365,opening_hours,Sa-Su 07:00-23:00,regular
287010365,operator,BP,regular
287010365,source,mytic 20080811,regular
287010449,amenity,fuel,regular
287010449,brand,Shell,regular
287010449,fuel:diesel,yes,regular
287010449,fuel:octane_95,yes,regular
287010449,fuel:octane_98,yes,regular
287010449,name,SHELL Rincon de la Victoria,regular
287010449,opening_hours,Sa-Su 24/7,regular
287010449,operator,Shell,regular
287010449,source,mytic 20080811,regular
292814618,exit_to,Torremolinos Palacio de Congresos,regular
292814618,highway,motorway_junction,regular
292814618,name,Torremolinos Palacio de Congresos,regular
292816858,name,Crocodile Park,regular
292816858,tourism,attraction,regular
292818669,highway,traffic_signals,regular
292818717,highway,crossing,regular
292818717,traffic_calming,cushion,regular
292818718,highway,crossing,regular
292818718,traffic_calming,cushion,regular
292818720,highway,crossing,regular
292818720,traffic_calming,cushion,regular
292818938,highway,traffic_signals,regular
292818939,highway,traffic_signals,regular
294035838,tourism,viewpoint,regular
295604957,exit_to,Limonar,regular
295604957,highway,motorway_junction,regular
295604957,ref,244,regular
295604992,created_by,Merkaartor 0.12,regular
295605015,created_by,Merkaartor 0.12,regular
295605079,created_by,Merkaartor 0.12,regular
295605082,created_by,Merkaartor 0.12,regular
295605089,created_by,Merkaartor 0.12,regular
295605096,created_by,Merkaartor 0.12,regular
295605105,created_by,Merkaartor 0.12,regular
295605110,created_by,Merkaartor 0.12,regular
295605118,created_by,Merkaartor 0.12,regular
295605152,created_by,Merkaartor 0.12,regular
295605200,exit_to,La Cala del Moral,regular
295605200,highway,motorway_junction,regular
295605200,ref,251,regular
295605208,created_by,Merkaartor 0.12,regular
295605217,created_by,Merkaartor 0.12,regular
295605223,created_by,Merkaartor 0.12,regular
295605242,created_by,Merkaartor 0.12,regular
295605268,highway,motorway_junction,regular
295605268,ref,254,regular
295605280,exit_to,Rincon de la Victoria,regular
